HTTrack3.49-2+htsswf+htsjava launched on Mon, 04 May 2026 16:23:12 at https://investorrelations.contact.eg/ +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar
(winhttrack -qwC2%Ps2u1%s%uN0%I0p3DaK0H0%kf2A25000%f#f -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" -%l "en, *" https://investorrelations.contact.eg/ -O1 "C:\My Web Sites\ir" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

16:31:56	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/31th (from https://investorrelations.contact.eg/en/31th)
16:31:57	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/32nd (from https://investorrelations.contact.eg/en/32nd)
16:32:58	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/33rd (from https://investorrelations.contact.eg/en/33rd)
16:32:59	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/34th (from https://investorrelations.contact.eg/en/34th)
16:32:59	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/35th (from https://investorrelations.contact.eg/en/35th)
16:32:59	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/36th (from https://investorrelations.contact.eg/en/36th)
16:34:01	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/39th (from https://investorrelations.contact.eg/en/39th)
16:34:01	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/40th (from https://investorrelations.contact.eg/en/40th)
16:34:01	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/41st (from https://investorrelations.contact.eg/en/41st)
16:34:17	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/forty-two (from https://investorrelations.contact.eg/en/forty-two)
16:35:03	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/forty-third (from https://investorrelations.contact.eg/en/forty-third)
16:35:03	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/forty-forth (from https://investorrelations.contact.eg/en/forty-forth)
16:35:03	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/1st (from https://investorrelations.contact.eg/en/1st)
16:35:19	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/2nd (from https://investorrelations.contact.eg/en/2nd)
16:36:05	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/3rd (from https://investorrelations.contact.eg/en/3rd)
16:36:05	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/4th (from https://investorrelations.contact.eg/en/4th)
16:36:06	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/first-issuance (from https://investorrelations.contact.eg/en/first-issuance)
16:36:21	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/second-issuance (from https://investorrelations.contact.eg/en/second-issuance)
16:37:07	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/third-issuance (from https://investorrelations.contact.eg/en/third-issuance)
16:37:08	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/fourth-issuance (from https://investorrelations.contact.eg/en/fourth-issuance)
16:37:08	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/fifth-issuance (from https://investorrelations.contact.eg/en/fifth-issuance)
16:37:23	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/sixth-issuance (from https://investorrelations.contact.eg/en/sixth-issuance)
16:38:10	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/seventh-issuance (from https://investorrelations.contact.eg/en/seventh-issuance)
16:38:10	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/eighths-issuance (from https://investorrelations.contact.eg/en/eighths-issuance)
16:38:10	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/ninth-issuance (from https://investorrelations.contact.eg/en/ninth-issuance)
16:38:25	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/tenth-issuance (from https://investorrelations.contact.eg/en/tenth-issuance)
16:39:12	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/eleventh-issuance (from https://investorrelations.contact.eg/en/eleventh-issuance)
16:39:12	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/twelfth-issuance (from https://investorrelations.contact.eg/en/twelfth-issuance)
16:39:12	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/thirteenth-issuance (from https://investorrelations.contact.eg/en/thirteenth-issuance)
16:39:27	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/fourteenth-issuance (from https://investorrelations.contact.eg/en/fourteenth-issuance)
16:40:14	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/fifteenth-issuance (from https://investorrelations.contact.eg/en/fifteenth-issuance)
16:40:14	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/sixteenth-issuance (from https://investorrelations.contact.eg/en/sixteenth-issuance)
16:40:14	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/nineteenth-issuance (from https://investorrelations.contact.eg/en/nineteenth-issuance)
16:40:29	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/twentieth-issuance (from https://investorrelations.contact.eg/en/twentieth-issuance)
16:41:16	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/twenty-first-issuance (from https://investorrelations.contact.eg/en/twenty-first-issuance)
16:41:16	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/twenty-second-issuance (from https://investorrelations.contact.eg/en/twenty-second-issuance)
16:41:16	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/twenty-third-issuance (from https://investorrelations.contact.eg/en/twenty-third-issuance)
16:41:16	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/twenty-fifth-issuance (from https://investorrelations.contact.eg/en/twenty-fifth-issuance)
16:41:30	Warning: 	Retry after error 500 () at link https://investorrelations.contact.eg/ar/twenty-seventh-issuance (from https://investorrelations.contact.eg/en/twenty-seventh-issuance)
16:41:30	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/twenty-eighths-issuance (from https://investorrelations.contact.eg/en/twenty-eighths-issuance)
16:42:18	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/twenty-ninth-issuance (from https://investorrelations.contact.eg/en/twenty-ninth-issuance)
16:42:18	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/30th (from https://investorrelations.contact.eg/en/30th)
16:42:18	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/31th (from https://investorrelations.contact.eg/en/31th)
16:42:32	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/32nd (from https://investorrelations.contact.eg/en/32nd)
16:43:20	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/33rd (from https://investorrelations.contact.eg/en/33rd)
16:43:20	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/34th (from https://investorrelations.contact.eg/en/34th)
16:43:20	Warning: 	Retry after error 504 (Gateway Time-out) at link https://investorrelations.contact.eg/ar/35th (from https://investorrelations.contact.eg/en/35th)
16:43:34	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/36th (from https://investorrelations.contact.eg/en/36th)
16:44:22	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/39th (from https://investorrelations.contact.eg/en/39th)
16:44:22	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/40th (from https://investorrelations.contact.eg/en/40th)
16:44:22	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/41st (from https://investorrelations.contact.eg/en/41st)
16:44:35	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/forty-two (from https://investorrelations.contact.eg/en/forty-two)
16:45:24	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/forty-third (from https://investorrelations.contact.eg/en/forty-third)
16:45:24	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/forty-forth (from https://investorrelations.contact.eg/en/forty-forth)
16:45:24	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/1st (from https://investorrelations.contact.eg/en/1st)
